+13607.532000, -0.199710
+13607.533000, -0.205863
+13607.534000, -0.212007
+13607.535000, -0.218143
+13607.536000, -0.224271
+13607.537000, -0.230389
+13607.538000, -0.236499
+13607.539000, -0.242599
+13607.540000, -0.248690
+13607.541000, -0.254771
+13607.542000, -0.260842
+13607.543000, -0.266902
+13607.544000, -0.272952
+13607.545000, -0.278991
+13607.546000, -0.285019
+13607.547000, -0.291036
+13607.548000, -0.297042
+13607.549000, -0.303035
+13607.550000, -0.309017
+13607.551000, -0.314987
+13607.552000, -0.320944
+13607.553000, -0.326888
+13607.554000, -0.332820
+13607.555000, -0.338738
+13607.556000, -0.344643
+13607.557000, -0.350534
+13607.558000, -0.356412
+13607.559000, -0.362275
+13607.560000, -0.368125
+13607.561000, -0.373959
+13607.562000, -0.379779
+13607.563000, -0.385584
+13607.564000, -0.391374
+13607.565000, -0.397148
+13607.566000, -0.402906
+13607.567000, -0.408649
+13607.568000, -0.414376
+13607.569000, -0.420086
+13607.570000, -0.425779
+13607.571000, -0.431456
+13607.572000, -0.437116
+13607.573000, -0.442758
+13607.574000, -0.448383
+13607.575000, -0.453990
+13607.576000, -0.459580
+13607.577000, -0.465151
+13607.578000, -0.470704
+13607.579000, -0.476238
+13607.580000, -0.481754
+13607.581000, -0.487250
+13607.582000, -0.492727
+13607.583000, -0.498185
+13607.584000, -0.503623
+13607.585000, -0.509041
+13607.586000, -0.514440
+13607.587000, -0.519817
+13607.588000, -0.525175
+13607.589000, -0.530511
+13607.590000, -0.535827
+13607.591000, -0.541121
+13607.592000, -0.546394
+13607.593000, -0.551646
+13607.594000, -0.556876
+13607.595000, -0.562083
+13607.596000, -0.567269
+13607.597000, -0.572432
+13607.598000, -0.577573
+13607.599000, -0.582690
+13607.600000, -0.587785
+13607.601000, -0.592857
+13607.602000, -0.597905
+13607.603000, -0.602930
+13607.604000, -0.607930
+13607.605000, -0.612907
+13607.606000, -0.617860
+13607.607000, -0.622788
+13607.608000, -0.627691
+13607.609000, -0.632570
+13607.610000, -0.637424
+13607.611000, -0.642253
+13607.612000, -0.647056
+13607.613000, -0.651834
+13607.614000, -0.656586
+13607.615000, -0.661312
+13607.616000, -0.666012
+13607.617000, -0.670686
+13607.618000, -0.675333
+13607.619000, -0.679953
+13607.620000, -0.684547
+13607.621000, -0.689114
+13607.622000, -0.693653
+13607.623000, -0.698165
+13607.624000, -0.702650
+13607.625000, -0.707107
+13607.626000, -0.711536
+13607.627000, -0.715936
+13607.628000, -0.720309
+13607.629000, -0.724653
+13607.630000, -0.728969
+13607.631000, -0.733255
+13607.632000, -0.737513
+13607.633000, -0.741742
+13607.634000, -0.745941
+13607.635000, -0.750111
+13607.636000, -0.754251
+13607.637000, -0.758362
+13607.638000, -0.762443
+13607.639000, -0.766493
+13607.640000, -0.770513
+13607.641000, -0.774503
+13607.642000, -0.778462
+13607.643000, -0.782391
+13607.644000, -0.786288
+13607.645000, -0.790155
+13607.646000, -0.793990
+13607.647000, -0.797794
+13607.648000, -0.801567
+13607.649000, -0.805308
+13607.650000, -0.809017
+13607.651000, -0.812694
+13607.652000, -0.816339
+13607.653000, -0.819952
+13607.654000, -0.823533
+13607.655000, -0.827081
+13607.656000, -0.830596
+13607.657000, -0.834078
+13607.658000, -0.837528
+13607.659000, -0.840945
+13607.660000, -0.844328
+13607.661000, -0.847678
+13607.662000, -0.850994
+13607.663000, -0.854277
+13607.664000, -0.857527
+13607.665000, -0.860742
+13607.666000, -0.863923
+13607.667000, -0.867071
+13607.668000, -0.870184
+13607.669000, -0.873262
+13607.670000, -0.876307
+13607.671000, -0.879316
+13607.672000, -0.882291
+13607.673000, -0.885231
+13607.674000, -0.888136
+13607.675000, -0.891007
+13607.676000, -0.893841
+13607.677000, -0.896641
+13607.678000, -0.899405
+13607.679000, -0.902134
+13607.680000, -0.904827
+13607.681000, -0.907484
+13607.682000, -0.910106
+13607.683000, -0.912692
+13607.684000, -0.915241
+13607.685000, -0.917755
+13607.686000, -0.920232
+13607.687000, -0.922673
+13607.688000, -0.925077
+13607.689000, -0.927445
+13607.690000, -0.929776
+13607.691000, -0.932071
+13607.692000, -0.934329
+13607.693000, -0.936550
+13607.694000, -0.938734
+13607.695000, -0.940881
+13607.696000, -0.942991
+13607.697000, -0.945063
+13607.698000, -0.947098
+13607.699000, -0.949096
+13607.700000, -0.951057
+13607.701000, -0.952979
+13607.702000, -0.954865
+13607.703000, -0.956712
+13607.704000, -0.958522
+13607.705000, -0.960294
+13607.706000, -0.962028
+13607.707000, -0.963724
+13607.708000, -0.965382
+13607.709000, -0.967001
+13607.710000, -0.968583
+13607.711000, -0.970127
+13607.712000, -0.971632
+13607.713000, -0.973099
+13607.714000, -0.974527
+13607.715000, -0.975917
+13607.716000, -0.977268
+13607.717000, -0.978581
+13607.718000, -0.979855
+13607.719000, -0.981091
+13607.720000, -0.982287
+13607.721000, -0.983445
+13607.722000, -0.984564
+13607.723000, -0.985645
+13607.724000, -0.986686
+13607.725000, -0.987688
+13607.726000, -0.988652
+13607.727000, -0.989576
+13607.728000, -0.990461
+13607.729000, -0.991308
+13607.730000, -0.992115
+13607.731000, -0.992883
+13607.732000, -0.993611
+13607.733000, -0.994301
+13607.734000, -0.994951
+13607.735000, -0.995562
+13607.736000, -0.996134
+13607.737000, -0.996666
+13607.738000, -0.997159
+13607.739000, -0.997613
+13607.740000, -0.998027
+13607.741000, -0.998402
+13607.742000, -0.998737
+13607.743000, -0.999033
+13607.744000, -0.999289
+13607.745000, -0.999507
+13607.746000, -0.999684
+13607.747000, -0.999822
+13607.748000, -0.999921
+13607.749000, -0.999980
+13607.750000, -1.000000
+13607.751000, -0.999980
+13607.752000, -0.999921
+13607.753000, -0.999822
+13607.754000, -0.999684
+13607.755000, -0.999507
+13607.756000, -0.999289
+13607.757000, -0.999033
+13607.758000, -0.998737
+13607.759000, -0.998402
+13607.760000, -0.998027
+13607.761000, -0.997613
+13607.762000, -0.997159
+13607.763000, -0.996666
+13607.764000, -0.996134
+13607.765000, -0.995562
+13607.766000, -0.994951
+13607.767000, -0.994301
+13607.768000, -0.993611
+13607.769000, -0.992883
+13607.770000, -0.992115
+13607.771000, -0.991308
+13607.772000, -0.990461
+13607.773000, -0.989576
+13607.774000, -0.988652
+13607.775000, -0.987688
+13607.776000, -0.986686
+13607.777000, -0.985645
+13607.778000, -0.984564
+13607.779000, -0.983445
+13607.780000, -0.982287
+13607.781000, -0.981091
+13607.782000, -0.979855
+13607.783000, -0.978581
+13607.784000, -0.977268
+13607.785000, -0.975917
+13607.786000, -0.974527
+13607.787000, -0.973099
+13607.788000, -0.971632
+13607.789000, -0.970127
+13607.790000, -0.968583
+13607.791000, -0.967001
+13607.792000, -0.965382
+13607.793000, -0.963724
+13607.794000, -0.962028
+13607.795000, -0.960294
+13607.796000, -0.958522
+13607.797000, -0.956712
+13607.798000, -0.954865
+13607.799000, -0.952979
+13607.800000, -0.951057
+13607.801000, -0.949096
+13607.802000, -0.947098
+13607.803000, -0.945063
+13607.804000, -0.942991
+13607.805000, -0.940881
+13607.806000, -0.938734
+13607.807000, -0.936550
+13607.808000, -0.934329
+13607.809000, -0.932071
+13607.810000, -0.929776
+13607.811000, -0.927445
+13607.812000, -0.925077
+13607.813000, -0.922673
+13607.814000, -0.920232
+13607.815000, -0.917755
+13607.816000, -0.915241
+13607.817000, -0.912692
+13607.818000, -0.910106
+13607.819000, -0.907484
+13607.820000, -0.904827
+13607.821000, -0.902134
+13607.822000, -0.899405
+13607.823000, -0.896641
+13607.824000, -0.893841
+13607.825000, -0.891007
+13607.826000, -0.888136
+13607.827000, -0.885231
+13607.828000, -0.882291
+13607.829000, -0.879316
+13607.830000, -0.876307
+13607.831000, -0.873262
+13607.832000, -0.870184
+13607.833000, -0.867071
+13607.834000, -0.863923
+13607.835000, -0.860742
+13607.836000, -0.857527
+13607.837000, -0.854277
+13607.838000, -0.850994
+13607.839000, -0.847678
+13607.840000, -0.844328
+13607.841000, -0.840945
+13607.842000, -0.837528
+13607.843000, -0.834078
+13607.844000, -0.830596
+13607.845000, -0.827081
+13607.846000, -0.823533
+13607.847000, -0.819952
+13607.848000, -0.816339
+13607.849000, -0.812694
+13607.850000, -0.809017
+13607.851000, -0.805308
+13607.852000, -0.801567
+13607.853000, -0.797794
+13607.854000, -0.793990
+13607.855000, -0.790155
+13607.856000, -0.786288
+13607.857000, -0.782391
+13607.858000, -0.778462
+13607.859000, -0.774503
+13607.860000, -0.770513
+13607.861000, -0.766493
+13607.862000, -0.762443
+13607.863000, -0.758362
+13607.864000, -0.754251
+13607.865000, -0.750111
+13607.866000, -0.745941
+13607.867000, -0.741742
+13607.868000, -0.737513
+13607.869000, -0.733255
+13607.870000, -0.728969
+13607.871000, -0.724653
+13607.872000, -0.720309
+13607.873000, -0.715936
+13607.874000, -0.711536
+13607.875000, -0.707107
+13607.876000, -0.702650
+13607.877000, -0.698165
+13607.878000, -0.693653
+13607.879000, -0.689114
+13607.880000, -0.684547
+13607.881000, -0.679953
+13607.882000, -0.675333
+13607.883000, -0.670686
+13607.884000, -0.666012
+13607.885000, -0.661312
+13607.886000, -0.656586
+13607.887000, -0.651834
+13607.888000, -0.647056
+13607.889000, -0.642253
+13607.890000, -0.637424
+13607.891000, -0.632570
+13607.892000, -0.627691
+13607.893000, -0.622788
+13607.894000, -0.617860
+13607.895000, -0.612907
+13607.896000, -0.607930
+13607.897000, -0.602930
+13607.898000, -0.597905
+13607.899000, -0.592857
+13607.900000, -0.587785
+13607.901000, -0.582690
+13607.902000, -0.577573
+13607.903000, -0.572432
+13607.904000, -0.567269
+13607.905000, -0.562083
+13607.906000, -0.556876
+13607.907000, -0.551646
+13607.908000, -0.546394
