+6165.503000, -0.018848
+6165.504000, -0.025130
+6165.505000, -0.031411
+6165.506000, -0.037690
+6165.507000, -0.043968
+6165.508000, -0.050244
+6165.509000, -0.056519
+6165.510000, -0.062791
+6165.511000, -0.069060
+6165.512000, -0.075327
+6165.513000, -0.081591
+6165.514000, -0.087851
+6165.515000, -0.094108
+6165.516000, -0.100362
+6165.517000, -0.106611
+6165.518000, -0.112856
+6165.519000, -0.119097
+6165.520000, -0.125333
+6165.521000, -0.131564
+6165.522000, -0.137790
+6165.523000, -0.144011
+6165.524000, -0.150226
+6165.525000, -0.156434
+6165.526000, -0.162637
+6165.527000, -0.168833
+6165.528000, -0.175023
+6165.529000, -0.181206
+6165.530000, -0.187381
+6165.531000, -0.193549
+6165.532000, -0.199710
+6165.533000, -0.205863
+6165.534000, -0.212007
+6165.535000, -0.218143
+6165.536000, -0.224271
+6165.537000, -0.230389
+6165.538000, -0.236499
+6165.539000, -0.242599
+6165.540000, -0.248690
+6165.541000, -0.254771
+6165.542000, -0.260842
+6165.543000, -0.266902
+6165.544000, -0.272952
+6165.545000, -0.278991
+6165.546000, -0.285019
+6165.547000, -0.291036
+6165.548000, -0.297042
+6165.549000, -0.303035
+6165.550000, -0.309017
+6165.551000, -0.314987
+6165.552000, -0.320944
+6165.553000, -0.326888
+6165.554000, -0.332820
+6165.555000, -0.338738
+6165.556000, -0.344643
+6165.557000, -0.350534
+6165.558000, -0.356412
+6165.559000, -0.362275
+6165.560000, -0.368125
+6165.561000, -0.373959
+6165.562000, -0.379779
+6165.563000, -0.385584
+6165.564000, -0.391374
+6165.565000, -0.397148
+6165.566000, -0.402906
+6165.567000, -0.408649
+6165.568000, -0.414376
+6165.569000, -0.420086
+6165.570000, -0.425779
+6165.571000, -0.431456
+6165.572000, -0.437116
+6165.573000, -0.442758
+6165.574000, -0.448383
+6165.575000, -0.453990
+6165.576000, -0.459580
+6165.577000, -0.465151
+6165.578000, -0.470704
+6165.579000, -0.476238
+6165.580000, -0.481754
+6165.581000, -0.487250
+6165.582000, -0.492727
+6165.583000, -0.498185
+6165.584000, -0.503623
+6165.585000, -0.509041
+6165.586000, -0.514440
+6165.587000, -0.519817
+6165.588000, -0.525175
+6165.589000, -0.530511
+6165.590000, -0.535827
+6165.591000, -0.541121
+6165.592000, -0.546394
+6165.593000, -0.551646
+6165.594000, -0.556876
+6165.595000, -0.562083
+6165.596000, -0.567269
+6165.597000, -0.572432
+6165.598000, -0.577573
+6165.599000, -0.582690
+6165.600000, -0.587785
+6165.601000, -0.592857
+6165.602000, -0.597905
+6165.603000, -0.602930
+6165.604000, -0.607930
+6165.605000, -0.612907
+6165.606000, -0.617860
+6165.607000, -0.622788
+6165.608000, -0.627691
+6165.609000, -0.632570
+6165.610000, -0.637424
+6165.611000, -0.642253
+6165.612000, -0.647056
+6165.613000, -0.651834
+6165.614000, -0.656586
+6165.615000, -0.661312
+6165.616000, -0.666012
+6165.617000, -0.670686
+6165.618000, -0.675333
+6165.619000, -0.679953
+6165.620000, -0.684547
+6165.621000, -0.689114
+6165.622000, -0.693653
+6165.623000, -0.698165
+6165.624000, -0.702650
+6165.625000, -0.707107
+6165.626000, -0.711536
+6165.627000, -0.715936
+6165.628000, -0.720309
+6165.629000, -0.724653
+6165.630000, -0.728969
+6165.631000, -0.733255
+6165.632000, -0.737513
+6165.633000, -0.741742
+6165.634000, -0.745941
+6165.635000, -0.750111
+6165.636000, -0.754251
+6165.637000, -0.758362
+6165.638000, -0.762443
+6165.639000, -0.766493
+6165.640000, -0.770513
+6165.641000, -0.774503
+6165.642000, -0.778462
+6165.643000, -0.782391
+6165.644000, -0.786288
+6165.645000, -0.790155
+6165.646000, -0.793990
+6165.647000, -0.797794
+6165.648000, -0.801567
+6165.649000, -0.805308
+6165.650000, -0.809017
+6165.651000, -0.812694
+6165.652000, -0.816339
+6165.653000, -0.819952
+6165.654000, -0.823533
+6165.655000, -0.827081
+6165.656000, -0.830596
+6165.657000, -0.834078
+6165.658000, -0.837528
+6165.659000, -0.840945
+6165.660000, -0.844328
+6165.661000, -0.847678
+6165.662000, -0.850994
+6165.663000, -0.854277
+6165.664000, -0.857527
+6165.665000, -0.860742
+6165.666000, -0.863923
+6165.667000, -0.867071
+6165.668000, -0.870184
+6165.669000, -0.873262
+6165.670000, -0.876307
+6165.671000, -0.879316
+6165.672000, -0.882291
+6165.673000, -0.885231
+6165.674000, -0.888136
+6165.675000, -0.891007
+6165.676000, -0.893841
+6165.677000, -0.896641
+6165.678000, -0.899405
+6165.679000, -0.902134
+6165.680000, -0.904827
+6165.681000, -0.907484
+6165.682000, -0.910106
+6165.683000, -0.912692
+6165.684000, -0.915241
+6165.685000, -0.917755
+6165.686000, -0.920232
+6165.687000, -0.922673
+6165.688000, -0.925077
+6165.689000, -0.927445
+6165.690000, -0.929776
+6165.691000, -0.932071
+6165.692000, -0.934329
+6165.693000, -0.936550
+6165.694000, -0.938734
+6165.695000, -0.940881
+6165.696000, -0.942991
+6165.697000, -0.945063
+6165.698000, -0.947098
+6165.699000, -0.949096
+6165.700000, -0.951057
+6165.701000, -0.952979
+6165.702000, -0.954865
+6165.703000, -0.956712
+6165.704000, -0.958522
+6165.705000, -0.960294
+6165.706000, -0.962028
+6165.707000, -0.963724
+6165.708000, -0.965382
+6165.709000, -0.967001
+6165.710000, -0.968583
+6165.711000, -0.970127
+6165.712000, -0.971632
+6165.713000, -0.973099
+6165.714000, -0.974527
+6165.715000, -0.975917
+6165.716000, -0.977268
+6165.717000, -0.978581
+6165.718000, -0.979855
+6165.719000, -0.981091
+6165.720000, -0.982287
+6165.721000, -0.983445
+6165.722000, -0.984564
+6165.723000, -0.985645
+6165.724000, -0.986686
+6165.725000, -0.987688
+6165.726000, -0.988652
+6165.727000, -0.989576
+6165.728000, -0.990461
+6165.729000, -0.991308
+6165.730000, -0.992115
+6165.731000, -0.992883
+6165.732000, -0.993611
+6165.733000, -0.994301
+6165.734000, -0.994951
+6165.735000, -0.995562
+6165.736000, -0.996134
+6165.737000, -0.996666
+6165.738000, -0.997159
+6165.739000, -0.997613
+6165.740000, -0.998027
+6165.741000, -0.998402
+6165.742000, -0.998737
+6165.743000, -0.999033
+6165.744000, -0.999289
+6165.745000, -0.999507
+6165.746000, -0.999684
+6165.747000, -0.999822
+6165.748000, -0.999921
+6165.749000, -0.999980
+6165.750000, -1.000000
+6165.751000, -0.999980
+6165.752000, -0.999921
+6165.753000, -0.999822
+6165.754000, -0.999684
+6165.755000, -0.999507
+6165.756000, -0.999289
+6165.757000, -0.999033
+6165.758000, -0.998737
+6165.759000, -0.998402
+6165.760000, -0.998027
+6165.761000, -0.997613
+6165.762000, -0.997159
+6165.763000, -0.996666
+6165.764000, -0.996134
+6165.765000, -0.995562
+6165.766000, -0.994951
+6165.767000, -0.994301
+6165.768000, -0.993611
+6165.769000, -0.992883
+6165.770000, -0.992115
+6165.771000, -0.991308
+6165.772000, -0.990461
+6165.773000, -0.989576
+6165.774000, -0.988652
+6165.775000, -0.987688
+6165.776000, -0.986686
+6165.777000, -0.985645
+6165.778000, -0.984564
+6165.779000, -0.983445
+6165.780000, -0.982287
+6165.781000, -0.981091
+6165.782000, -0.979855
+6165.783000, -0.978581
+6165.784000, -0.977268
+6165.785000, -0.975917
+6165.786000, -0.974527
+6165.787000, -0.973099
+6165.788000, -0.971632
+6165.789000, -0.970127
+6165.790000, -0.968583
+6165.791000, -0.967001
+6165.792000, -0.965382
+6165.793000, -0.963724
+6165.794000, -0.962028
+6165.795000, -0.960294
+6165.796000, -0.958522
+6165.797000, -0.956712
+6165.798000, -0.954865
+6165.799000, -0.952979
+6165.800000, -0.951057
+6165.801000, -0.949096
+6165.802000, -0.947098
+6165.803000, -0.945063
+6165.804000, -0.942991
+6165.805000, -0.940881
+6165.806000, -0.938734
+6165.807000, -0.936550
+6165.808000, -0.934329
+6165.809000, -0.932071
+6165.810000, -0.929776
+6165.811000, -0.927445
+6165.812000, -0.925077
+6165.813000, -0.922673
+6165.814000, -0.920232
+6165.815000, -0.917755
+6165.816000, -0.915241
+6165.817000, -0.912692
+6165.818000, -0.910106
+6165.819000, -0.907484
+6165.820000, -0.904827
+6165.821000, -0.902134
+6165.822000, -0.899405
+6165.823000, -0.896641
+6165.824000, -0.893841
+6165.825000, -0.891007
+6165.826000, -0.888136
+6165.827000, -0.885231
+6165.828000, -0.882291
+6165.829000, -0.879316
+6165.830000, -0.876307
+6165.831000, -0.873262
+6165.832000, -0.870184
+6165.833000, -0.867071
+6165.834000, -0.863923
+6165.835000, -0.860742
+6165.836000, -0.857527
+6165.837000, -0.854277
+6165.838000, -0.850994
+6165.839000, -0.847678
+6165.840000, -0.844328
+6165.841000, -0.840945
+6165.842000, -0.837528
+6165.843000, -0.834078
+6165.844000, -0.830596
+6165.845000, -0.827081
+6165.846000, -0.823533
+6165.847000, -0.819952
+6165.848000, -0.816339
+6165.849000, -0.812694
+6165.850000, -0.809017
+6165.851000, -0.805308
+6165.852000, -0.801567
+6165.853000, -0.797794
+6165.854000, -0.793990
+6165.855000, -0.790155
+6165.856000, -0.786288
+6165.857000, -0.782391
+6165.858000, -0.778462
+6165.859000, -0.774503
+6165.860000, -0.770513
+6165.861000, -0.766493
+6165.862000, -0.762443
+6165.863000, -0.758362
+6165.864000, -0.754251
+6165.865000, -0.750111
+6165.866000, -0.745941
+6165.867000, -0.741742
+6165.868000, -0.737513
+6165.869000, -0.733255
+6165.870000, -0.728969
+6165.871000, -0.724653
+6165.872000, -0.720309
+6165.873000, -0.715936
+6165.874000, -0.711536
+6165.875000, -0.707107
+6165.876000, -0.702650
+6165.877000, -0.698165
+6165.878000, -0.693653
+6165.879000, -0.689114
+6165.880000, -0.684547
+6165.881000, -0.679953
+6165.882000, -0.675333
+6165.883000, -0.670686
+6165.884000, -0.666012
+6165.885000, -0.661312
+6165.886000, -0.656586
+6165.887000, -0.651834
+6165.888000, -0.647056
+6165.889000, -0.642253
+6165.890000, -0.637424
+6165.891000, -0.632570
+6165.892000, -0.627691
+6165.893000, -0.622788
+6165.894000, -0.617860
+6165.895000, -0.612907
+6165.896000, -0.607930
+6165.897000, -0.602930
+6165.898000, -0.597905
+6165.899000, -0.592857
+6165.900000, -0.587785
+6165.901000, -0.582690
+6165.902000, -0.577573
+6165.903000, -0.572432
+6165.904000, -0.567269
+6165.905000, -0.562083
+6165.906000, -0.556876
+6165.907000, -0.551646
+6165.908000, -0.546394
+6165.909000, -0.541121
+6165.910000, -0.535827
+6165.911000, -0.530511
+6165.912000, -0.525175
+6165.913000, -0.519817
+6165.914000, -0.514440
+6165.915000, -0.509041
+6165.916000, -0.503623
+6165.917000, -0.498185
+6165.918000, -0.492727
+6165.919000, -0.487250
+6165.920000, -0.481754
+6165.921000, -0.476238
+6165.922000, -0.470704
+6165.923000, -0.465151
+6165.924000, -0.459580
+6165.925000, -0.453990
+6165.926000, -0.448383
+6165.927000, -0.442758
+6165.928000, -0.437116
+6165.929000, -0.431456
+6165.930000, -0.425779
+6165.931000, -0.420086
+6165.932000, -0.414376
+6165.933000, -0.408649
+6165.934000, -0.402906
+6165.935000, -0.397148
+6165.936000, -0.391374
+6165.937000, -0.385584
+6165.938000, -0.379779
+6165.939000, -0.373959
+6165.940000, -0.368125
+6165.941000, -0.362275
+6165.942000, -0.356412
+6165.943000, -0.350534
+6165.944000, -0.344643
+6165.945000, -0.338738
+6165.946000, -0.332820
+6165.947000, -0.326888
+6165.948000, -0.320944
+6165.949000, -0.314987
+6165.950000, -0.309017
+6165.951000, -0.303035
+6165.952000, -0.297042
+6165.953000, -0.291036
+6165.954000, -0.285019
+6165.955000, -0.278991
+6165.956000, -0.272952
+6165.957000, -0.266902
+6165.958000, -0.260842
+6165.959000, -0.254771
+6165.960000, -0.248690
+6165.961000, -0.242599
+6165.962000, -0.236499
+6165.963000, -0.230389
+6165.964000, -0.224271
+6165.965000, -0.218143
+6165.966000, -0.212007
+6165.967000, -0.205863
+6165.968000, -0.199710
+6165.969000, -0.193549
+6165.970000, -0.187381
+6165.971000, -0.181206
+6165.972000, -0.175023
+6165.973000, -0.168833
+6165.974000, -0.162637
+6165.975000, -0.156434
+6165.976000, -0.150226
+6165.977000, -0.144011
+6165.978000, -0.137790
+6165.979000, -0.131564
+6165.980000, -0.125333
+6165.981000, -0.119097
+6165.982000, -0.112856
+6165.983000, -0.106611
+6165.984000, -0.100362
+6165.985000, -0.094108
+6165.986000, -0.087851
+6165.987000, -0.081591
+6165.988000, -0.075327
+6165.989000, -0.069060
+6165.990000, -0.062791
+6165.991000, -0.056519
+6165.992000, -0.050244
+6165.993000, -0.043968
+6165.994000, -0.037690
+6165.995000, -0.031411
+6165.996000, -0.025130
+6165.997000, -0.018848
+6165.998000, -0.012566
+6165.999000, -0.006283
+6166.000000, -0.000000
+6166.001000, +0.006283
+6166.002000, +0.012566
+6166.003000, +0.018848
+6166.004000, +0.025130
+6166.005000, +0.031411
+6166.006000, +0.037690
+6166.007000, +0.043968
+6166.008000, +0.050244
+6166.009000, +0.056519
+6166.010000, +0.062791
+6166.011000, +0.069060
+6166.012000, +0.075327
+6166.013000, +0.081591
+6166.014000, +0.087851
+6166.015000, +0.094108
+6166.016000, +0.100362
+6166.017000, +0.106611
+6166.018000, +0.112856
+6166.019000, +0.119097
+6166.020000, +0.125333
+6166.021000, +0.131564
+6166.022000, +0.137790
+6166.023000, +0.144011
+6166.024000, +0.150226
+6166.025000, +0.156434
+6166.026000, +0.162637
+6166.027000, +0.168833
+6166.028000, +0.175023
+6166.029000, +0.181206
+6166.030000, +0.187381
+6166.031000, +0.193549
+6166.032000, +0.199710
+6166.033000, +0.205863
+6166.034000, +0.212007
+6166.035000, +0.218143
+6166.036000, +0.224271
+6166.037000, +0.230389
+6166.038000, +0.236499
+6166.039000, +0.242599
+6166.040000, +0.248690
+6166.041000, +0.254771
+6166.042000, +0.260842
+6166.043000, +0.266902
+6166.044000, +0.272952
+6166.045000, +0.278991
+6166.046000, +0.285019
+6166.047000, +0.291036
+6166.048000, +0.297042
+6166.049000, +0.303035
+6166.050000, +0.309017
+6166.051000, +0.314987
+6166.052000, +0.320944
+6166.053000, +0.326888
+6166.054000, +0.332820
+6166.055000, +0.338738
+6166.056000, +0.344643
+6166.057000, +0.350534
+6166.058000, +0.356412
+6166.059000, +0.362275
+6166.060000, +0.368125
+6166.061000, +0.373959
+6166.062000, +0.379779
+6166.063000, +0.385584
+6166.064000, +0.391374
+6166.065000, +0.397148
+6166.066000, +0.402906
+6166.067000, +0.408649
+6166.068000, +0.414376
+6166.069000, +0.420086
+6166.070000, +0.425779
+6166.071000, +0.431456
+6166.072000, +0.437116
+6166.073000, +0.442758
+6166.074000, +0.448383
+6166.075000, +0.453990
+6166.076000, +0.459580
+6166.077000, +0.465151
+6166.078000, +0.470704
+6166.079000, +0.476238
+6166.080000, +0.481754
+6166.081000, +0.487250
+6166.082000, +0.492727
+6166.083000, +0.498185
+6166.084000, +0.503623
+6166.085000, +0.509041
+6166.086000, +0.514440
+6166.087000, +0.519817
+6166.088000, +0.525175
+6166.089000, +0.530511
+6166.090000, +0.535827
+6166.091000, +0.541121
+6166.092000, +0.546394
+6166.093000, +0.551646
+6166.094000, +0.556876
+6166.095000, +0.562083
+6166.096000, +0.567269
+6166.097000, +0.572432
+6166.098000, +0.577573
+6166.099000, +0.582690
+6166.100000, +0.587785
+6166.101000, +0.592857
+6166.102000, +0.597905
+6166.103000, +0.602930
+6166.104000, +0.607930
+6166.105000, +0.612907
+6166.106000, +0.617860
+6166.107000, +0.622788
+6166.108000, +0.627691
+6166.109000, +0.632570
+6166.110000, +0.637424
+6166.111000, +0.642253
+6166.112000, +0.647056
+6166.113000, +0.651834
+6166.114000, +0.656586
+6166.115000, +0.661312
+6166.116000, +0.666012
+6166.117000, +0.670686
+6166.118000, +0.675333
+6166.119000, +0.679953
+6166.120000, +0.684547
+6166.121000, +0.689114
+6166.122000, +0.693653
+6166.123000, +0.698165
+6166.124000, +0.702650
+6166.125000, +0.707107
+6166.126000, +0.711536
+6166.127000, +0.715936
+6166.128000, +0.720309
+6166.129000, +0.724653
+6166.130000, +0.728969
+6166.131000, +0.733255
+6166.132000, +0.737513
+6166.133000, +0.741742
+6166.134000, +0.745941
+6166.135000, +0.750111
+6166.136000, +0.754251
+6166.137000, +0.758362
+6166.138000, +0.762443
+6166.139000, +0.766493
+6166.140000, +0.770513
+6166.141000, +0.774503
+6166.142000, +0.778462
+6166.143000, +0.782391
+6166.144000, +0.786288
+6166.145000, +0.790155
+6166.146000, +0.793990
+6166.147000, +0.797794
+6166.148000, +0.801567
+6166.149000, +0.805308
+6166.150000, +0.809017
+6166.151000, +0.812694
+6166.152000, +0.816339
+6166.153000, +0.819952
+6166.154000, +0.823533
+6166.155000, +0.827081
+6166.156000, +0.830596
+6166.157000, +0.834078
+6166.158000, +0.837528
+6166.159000, +0.840945
+6166.160000, +0.844328
+6166.161000, +0.847678
+6166.162000, +0.850994
+6166.163000, +0.854277
+6166.164000, +0.857527
+6166.165000, +0.860742
+6166.166000, +0.863923
+6166.167000, +0.867071
+6166.168000, +0.870184
+6166.169000, +0.873262
+6166.170000, +0.876307
+6166.171000, +0.879316
+6166.172000, +0.882291
+6166.173000, +0.885231
+6166.174000, +0.888136
+6166.175000, +0.891007
+6166.176000, +0.893841
+6166.177000, +0.896641
+6166.178000, +0.899405
+6166.179000, +0.902134
+6166.180000, +0.904827
+6166.181000, +0.907484
+6166.182000, +0.910106
+6166.183000, +0.912692
+6166.184000, +0.915241
+6166.185000, +0.917755
+6166.186000, +0.920232
+6166.187000, +0.922673
+6166.188000, +0.925077
+6166.189000, +0.927445
+6166.190000, +0.929776
+6166.191000, +0.932071
+6166.192000, +0.934329
+6166.193000, +0.936550
+6166.194000, +0.938734
+6166.195000, +0.940881
+6166.196000, +0.942991
+6166.197000, +0.945063
+6166.198000, +0.947098
+6166.199000, +0.949096
+6166.200000, +0.951057
+6166.201000, +0.952979
+6166.202000, +0.954865
+6166.203000, +0.956712
+6166.204000, +0.958522
+6166.205000, +0.960294
+6166.206000, +0.962028
+6166.207000, +0.963724
+6166.208000, +0.965382
+6166.209000, +0.967001
+6166.210000, +0.968583
+6166.211000, +0.970127
+6166.212000, +0.971632
+6166.213000, +0.973099
+6166.214000, +0.974527
+6166.215000, +0.975917
+6166.216000, +0.977268
+6166.217000, +0.978581
+6166.218000, +0.979855
+6166.219000, +0.981091
+6166.220000, +0.982287
+6166.221000, +0.983445
+6166.222000, +0.984564
+6166.223000, +0.985645
+6166.224000, +0.986686
+6166.225000, +0.987688
+6166.226000, +0.988652
+6166.227000, +0.989576
+6166.228000, +0.990461
+6166.229000, +0.991308
+6166.230000, +0.992115
+6166.231000, +0.992883
+6166.232000, +0.993611
+6166.233000, +0.994301
+6166.234000, +0.994951
+6166.235000, +0.995562
+6166.236000, +0.996134
+6166.237000, +0.996666
+6166.238000, +0.997159
+6166.239000, +0.997613
+6166.240000, +0.998027
+6166.241000, +0.998402
+6166.242000, +0.998737
+6166.243000, +0.999033
+6166.244000, +0.999289
+6166.245000, +0.999507
+6166.246000, +0.999684
+6166.247000, +0.999822
+6166.248000, +0.999921
+6166.249000, +0.999980
+6166.250000, +1.000000
+6166.251000, +0.999980
+6166.252000, +0.999921
+6166.253000, +0.999822
+6166.254000, +0.999684
+6166.255000, +0.999507
+6166.256000, +0.999289
+6166.257000, +0.999033
+6166.258000, +0.998737
+6166.259000, +0.998402
+6166.260000, +0.998027
+6166.261000, +0.997613
+6166.262000, +0.997159
+6166.263000, +0.996666
+6166.264000, +0.996134
+6166.265000, +0.995562
+6166.266000, +0.994951
+6166.267000, +0.994301
+6166.268000, +0.993611
+6166.269000, +0.992883
+6166.270000, +0.992115
+6166.271000, +0.991308
+6166.272000, +0.990461
+6166.273000, +0.989576
+6166.274000, +0.988652
+6166.275000, +0.987688
+6166.276000, +0.986686
+6166.277000, +0.985645
+6166.278000, +0.984564
+6166.279000, +0.983445
+6166.280000, +0.982287
+6166.281000, +0.981091
+6166.282000, +0.979855
+6166.283000, +0.978581
+6166.284000, +0.977268
+6166.285000, +0.975917
+6166.286000, +0.974527
+6166.287000, +0.973099
+6166.288000, +0.971632
+6166.289000, +0.970127
+6166.290000, +0.968583
+6166.291000, +0.967001
+6166.292000, +0.965382
+6166.293000, +0.963724
+6166.294000, +0.962028
+6166.295000, +0.960294
+6166.296000, +0.958522
+6166.297000, +0.956712
+6166.298000, +0.954865
+6166.299000, +0.952979
+6166.300000, +0.951057
+6166.301000, +0.949096
+6166.302000, +0.947098
+6166.303000, +0.945063
+6166.304000, +0.942991
+6166.305000, +0.940881
+6166.306000, +0.938734
+6166.307000, +0.936550
+6166.308000, +0.934329
+6166.309000, +0.932071
+6166.310000, +0.929776
+6166.311000, +0.927445
+6166.312000, +0.925077
+6166.313000, +0.922673
+6166.314000, +0.920232
+6166.315000, +0.917755
+6166.316000, +0.915241
+6166.317000, +0.912692
+6166.318000, +0.910106
+6166.319000, +0.907484
+6166.320000, +0.904827
+6166.321000, +0.902134
+6166.322000, +0.899405
+6166.323000, +0.896641
+6166.324000, +0.893841
+6166.325000, +0.891007
+6166.326000, +0.888136
+6166.327000, +0.885231
+6166.328000, +0.882291
+6166.329000, +0.879316
+6166.330000, +0.876307
+6166.331000, +0.873262
+6166.332000, +0.870184
+6166.333000, +0.867071
+6166.334000, +0.863923
+6166.335000, +0.860742
+6166.336000, +0.857527
+6166.337000, +0.854277
+6166.338000, +0.850994
+6166.339000, +0.847678
+6166.340000, +0.844328
+6166.341000, +0.840945
+6166.342000, +0.837528
+6166.343000, +0.834078
+6166.344000, +0.830596
+6166.345000, +0.827081
